8460113,Phương pháp toán sơ cấp,,
8460117,Toán tin,,
84602,Thống kê,,
8460201,Thống kê,,
84690,Khác,,
848,Máy tính và công nghệ thông tin,,
84801,Máy tính,,
8480101,Khoa học máy tính,,
8480102,Mạng máy tính và truyền thông dữ liệu,,
8480103,Kỹ thuật phần mềm,,
8480104,Hệ thống thông tin,,
8480106,Kỹ thuật máy tính,,
8480107,Trí tuệ nhân tạo,Có hiệu lực áp dụng từ ngày 22/7/2022,Bổ sung ngành mới
84802,Công nghệ thông tin,,
8480201,Công nghệ thông tin,,
8480202,An toàn thông tin,,
8480204,Quản lý công nghệ thông tin,,
8480205,Quản lý Hệ thống thông tin,,
84890,Khác,,
851,Công nghệ kỹ thuật,,
85106,Quản lý công nghiệp,,
8510601,Quản lý công nghiệp,,
8510602,Quản lý năng lượng,,
8510605,Logistics và quản lý chuỗi cung ứng,,
85190,Khác,,
852,Kỹ thuật,,
85201,Kỹ thuật cơ khí và cơ kỹ thuật,,
8520101,Cơ kỹ thuật,,
8520103,Kỹ thuật cơ khí,,
8520114,Kỹ thuật cơ điện tử,,
8520115,Kỹ thuật nhiệt,,
8520116,Kỹ thuật cơ khí động lực,,
8520117,Kỹ thuật công nghiệp,,
8520118,Kỹ thuật hệ thống công nghiệp,,
8520120,Kỹ thuật hàng không,,
8520121,Kỹ thuật không gian,,
8520122,Kỹ thuật tàu thủy,,
8520130,Kỹ thuật ô tô,,
8520135,Kỹ thuật năng lượng,,
8520137,Kỹ thuật in,,
8520138,Kỹ thuật hàng hải,Có hiệu lực áp dụng từ ngày 22/7/2022,Bổ sung ngành mới
85202,"Kỹ thuật điện, điện tử và viễn thông",,
8520201,Kỹ thuật điện,,
8520203,Kỹ thuật điện tử,,
8520204,Kỹ thuật rađa - dẫn đường,,
8520208,Kỹ thuật viễn thông,,
8520209,Kỹ thuật mật mã,,
8520212,Kỹ thuật y sinh,,
8520216,Kỹ thuật điều khiển và tự động hóa,,
85203,"Kỹ thuật hóa học, vật liệu, luyện kim và môi trường",,
8520301,Kỹ thuật hóa học,,
8520305,Kỹ thuật hóa dầu và lọc dầu,,
8520309,Kỹ thuật vật liệu,,
8520320,Kỹ thuật môi trường,,
85204,Vật lý kỹ thuật,,
8520401,Vật lý kỹ thuật,,
8520402,Kỹ thuật hạt nhân,,
85205,"Kỹ thuật địa chất, địa vật lý và trắc địa",,
8520501,Kỹ thuật địa chất,,
8520502,Kỹ thuật địa vật lý,,
8520503,Kỹ thuật trắc địa - bản đồ,,
85206,Kỹ thuật mỏ,,
8520602,Kỹ thuật thăm dò và khảo sát,,
8520603,Khai thác mỏ,,
8520604,Kỹ thuật dầu khí,,
8520607,Kỹ thuật tuyển khoáng,,
85290,Khác,,
854,Sản xuất và chế biến,,
85401,"Chế biến lương thực, thực phẩm và đồ uống",,
8540101,Công nghệ thực phẩm,,
8540104,Công nghệ sau thu hoạch,,
8540105,Công nghệ chế biến thủy sản,,
8540106,Đảm bảo chất lượng và an toàn thực phẩm,,
85402,"Sản xuất, chế biến sợi, vải, giày, da",,
8540203,"Công nghệ vật liệu dệt, may",,
8540204,"Công nghệ dệt, may",,
85490,Khác,,
8549001,Kỹ thuật chế biến lâm sản,,
858,Kiến trúc và xây dựng,,
85801,Kiến trúc và quy hoạch,,
8580101,Kiến trúc,,
8580103,Kiến trúc nội thất,,
8580105,Quy hoạch vùng và đô thị,,
8580106,Quản lý đô thị và công trình,,
8580408,Thiết kế nội thất,,
8580112,Đô thị học,,
85802,Xây dựng,,
8580201,Kỹ thuật xây dựng,,
8580202,Kỹ thuật xây dựng công trình thủy,,
8580203,Kỹ thuật xây dựng công trình biển,,
8580204,Kỹ thuật xây dựng công trình ngầm,,
8580205,Kỹ thuật xây dựng công trình giao thông,,
8580206,Kỹ thuật xây dựng công trình đặc biệt,,
8580210,Kỹ thuật cơ sở hạ tầng,,
8580211,Địa kỹ thuật xây dựng,,
8580212,Kỹ thuật tài nguyên nước,,
8580213,Kỹ thuật cấp thoát nước,,
85803,Quản lý xây dựng,,
8580301,Kinh tế xây dựng,,
8580302,Quản lý xây dựng,,
85890,Khác,,
862,"Nông, lâm nghiệp và thủy sản",,
86201,Nông nghiệp,,
8620103,Khoa học đất,,
8620105,Chăn nuôi,,
8620110,Khoa học cây trồng,,
8620111,Di truyền và chọn giống cây trồng,,
8620112,Bảo vệ thực vật,,
8620115,Kinh tế nông nghiệp,,
8620116,Phát triển nông thôn,,
8620118,Hệ thống nông nghiệp,,
86202,Lâm nghiệp,,
8620201,Lâm học,,
8620205,Lâm sinh,,
8620211,Quản lý tài nguyên rừng,,
86203,Thủy sản,,
8620301,Nuôi trồng thủy sản,,
8620302,Bệnh học thủy sản,,
8620304,Khai thác thủy sản,,
8620305,Quản lý thủy sản,,
86290,Khác,,
864,Thú y,,
86401,Thú y,,
8640101,Thú y,,
86490,Khác,,
872,Sức khỏe,,
87201,Y học,,
8720101,Khoa học y sinh,,
8720102,Gây mê hồi sức,,
8720103,Hồi sức cấp cứu và chống độc,,
8720104,Ngoại khoa,,
8720105,Sản phụ khoa,,
8720106,Nhi khoa,,
8720107,Nội khoa,,
8720108,Ung thư,,
8720109,Bệnh truyền nhiễm và các bệnh nhiệt đới,,
8720110,Y học dự phòng,Có hiệu lực áp dụng từ ngày 22/7/2022,Sửa mã ngành (mã cũ là 8720163)
8720111,Điện quang và Y học hạt nhân,,
8720115,Y học cổ truyền,Có hiệu lực áp dụng từ ngày 22/7/2022,Sửa mã ngành (mã cũ là 8720113)
8720117,Dịch tễ học,,
8720118,Dược lý và độc chất,,
8720119,"Phẫu thuật tạo hình, tái tạo và thẩm mỹ",,
8720155,Tai - Mũi - Họng,,
8720157,Nhãn khoa,Có hiệu lực áp dụng từ ngày 22/7/2022,Sửa tên ngành (tên cũ là Mắt (nhãn khoa))
8720158,Khoa học thần kinh,,
87202,Dược học,,
8720202,Công nghệ dược phẩm và bào chế thuốc,,
8720203,Hóa dược,,
8720205,Dược lý và dược lâm sàng,,
8720206,Dược liệu - Dược học cổ truyền,,
8720208,Hóa sinh dược,,
8720210,Kiểm nghiệm thuốc và độc chất,,
8720212,Tổ chức quản lý dược,Có hiệu lực áp dụng từ ngày 22/7/2022,Sửa mã ngành (mã cũ là 8720412)
87203,"Điều dưỡng, hộ sinh",,
8720301,Điều dưỡng,,
8720302,Hộ sinh,,
87204,Dinh dưỡng,,
8720401,Dinh dưỡng,,
87205,Răng - Hàm - Mặt,,
8720501,Răng - Hàm - Mặt,,
87206,Kỹ thuật Y học,,
8720601,Kỹ thuật xét nghiệm y học,,
8720602,Kỹ thuật hình ảnh y học,,
8720603,Kỹ thuật phục hồi chức năng,,
87207,Y tế công cộng,,
8720701,Y tế công cộng,,
87208,Quản lý Y tế,,
8720801,Quản lý y tế,,
8720802,Quản lý bệnh viện,,
87290,Khác,,
8729001,Y học gia đình,,
8729002,Giáo dục y học,,
8729003,Y học quân sự,,
8729004,Y học biển,,
876,Dịch vụ xã hội,,
87601,Công tác xã hội,,
8760101,Công tác xã hội,,
87690,Khác,,
881,"Du lịch, khách sạn, thể thao và dịch vụ cá nhân",,
88101,Du lịch,,
8810101,Du lịch,,
8810103,Quản trị dịch vụ du lịch và lữ hành,,
88103,"Thể dục, thể thao",,
8810301,Quản lý thể dục thể thao,,
88190,Khác,,
884,Dịch vụ vận tải,,
88401,Khai thác vận tải,,
8840103,Tổ chức và quản lý vận tải,,
8840106,Khoa học hàng hải,,
88490,Khác,,
885,Môi trường và bảo vệ môi trường,,
88501,Quản lý tài nguyên và môi trường,,
8850101,Quản lý tài nguyên và môi trường,,
8850103,Quản lý đất đai,,
8850104,Quản lý biển đảo và đới bờ,,
88590,Khác,,
886,An ninh - Quốc phòng,,
88601,An ninh và trật tự xã hội,,
8860101,Trinh sát an ninh,,
8860102,Trinh sát cảnh sát,,
8860103,Trinh sát kỹ thuật,Có hiệu lực áp dụng từ ngày 22/7/2022,Bổ sung ngành mới
8860104,Điều tra hình sự,,
8860107,Kỹ thuật Công an nhân dân,Có hiệu lực áp dụng từ ngày 22/7/2022,Bổ sung ngành mới
8860108,Kỹ thuật hình sự,,
8860109,Quản lý nhà nước về an ninh trật tự,,
8860110,Quản lý trật tự an toàn giao thông,,
8860111,Thi hành án hình sự và hỗ trợ tư pháp,,
8860112,"Tham mưu, chỉ huy công an nhân dân",,
8860113,Phòng cháy chữa cháy và cứu nạn cứu hộ,,
8860116,Hậu cần công an nhân dân,,
8860117,Tình báo an ninh,,
8860118,An ninh phi truyền thống,Có hiệu lực áp dụng từ ngày 22/7/2022,Bổ sung ngành mới
88602,Quân sự,,
8860208,Nghệ thuật quân sự,,
8860209,Lịch sử nghệ thuật quân sự,,
8860210,Chiến lược quân sự,,
8860211,Chiến lược quốc phòng,,
8860212,Nghệ thuật chiến dịch,,
8860213,Chiến thuật,,
8860214,Biên phòng,Có hiệu lực áp dụng từ ngày 22/7/2022,Sửa mã ngành (mã cũ là 8860215)
8860216,Quản lý biên giới và cửa khẩu,,
8860217,Tình báo quân sự,,
8860218,Hậu cần quân sự,,
8860220,"Chỉ huy, quản lý kỹ thuật",,
8860221,Trinh sát quân sự,,
88690,Khác,,
890,Khác,,
8900103,Bảo hộ lao động,,
Mã ngành,Tên ngành,Hiệu lực,Ghi chú
914,Khoa học giáo dục và đào tạo giáo viên,,
91401,Khoa học giáo dục,,
9140101,Giáo dục học,,
9140102,Lý luận và lịch sử giáo dục,,
9140110,Lý luận và phương pháp dạy học,,
9140111,Lý luận và phương pháp dạy học bộ môn,,
9140114,Quản lý giáo dục,,
9140115,Đo lường và đánh giá trong giáo dục,,
9140116,"Thiết kế phương tiện giáo dục, giảng dạy",,
9140117,Giáo dục quốc tế và so sánh,,
9140118,Giáo dục đặc biệt,,
91490,Khác,,
921,Nghệ thuật,,
92101,Mỹ thuật,,
9210101,Lý luận và lịch sử mỹ thuật,,
92102,Nghệ thuật trình diễn,,
9210201,Âm nhạc học,,
9210221,Lý luận và lịch sử sân khấu,,
9210231,"Lý luận và lịch sử điện ảnh, truyền hình",,
92104,Mỹ thuật ứng dụng,,
92190,Khác,,
922,Nhân văn,,
92201,"Ngôn ngữ, văn học và văn hóa Việt Nam",,
9220102,Ngôn ngữ Việt Nam,,
9220104,Hán Nôm,,
9220109,Ngôn ngữ các dân tộc thiểu số Việt Nam,,
9220120,Lý luận văn học,,
9220121,Văn học Việt Nam,,
9220125,Văn học dân gian,,
92202,"Ngôn ngữ, văn học và văn hóa nước ngoài",,
9220201,Ngôn ngữ Anh,,
9220202,Ngôn ngữ Nga,,
9220203,Ngôn ngữ Pháp,,
9220204,Ngôn ngữ Trung Quốc,,
9220205,Ngôn ngữ Đức,,
9220209,Ngôn ngữ Nhật,,
9220210,Ngôn ngữ Hàn Quốc,,
9220241,"Ngôn ngữ học so sánh, đối chiếu",Có hiệu lực áp dụng từ ngày 22/7/2022,Sửa mã ngành (mã cũ là 6222024)
9220242,Văn học nước ngoài,,
92290,Khác,,
9229001,Triết học,,
9229002,Chủ nghĩa Duy vật biện chứng và Duy vật lịch sử,,
9229004,Logic học,,
9229006,Đạo đức học,,
9229007,Mỹ học,,
9229008,Chủ nghĩa xã hội khoa học,,
9229009,Tôn giáo học,,
9229011,Lịch sử thế giới,,
9229012,"Lịch sử phong trào cộng sản, công nhân quốc tế và giải phóng dân tộc",,
9229013,Lịch sử Việt Nam,,
9229015,Lịch sử Đảng Cộng sản Việt Nam,,
9229017,Khảo cổ học,,
9229020,Ngôn ngữ học,,
9229030,Văn học,,
9229040,Văn hóa học,,
9229041,Văn hóa dân gian,,
9229042,Quản lý văn hóa,Có hiệu lực áp dụng từ ngày 22/7/2022,Sửa mã ngành (mã cũ là 9319042)
931,Khoa học xã hội và hành vi,,
93101,Kinh tế học,,
9310101,Kinh tế học,,
9310102,Kinh tế chính trị,,
9310104,Kinh tế đầu tư,,
9310105,Kinh tế phát triển,,
9310106,Kinh tế quốc tế,,
9310107,Thống kê kinh tế,,
9310108,Toán kinh tế,,
9310110,Quản lý kinh tế,Có hiệu lực áp dụng từ ngày 22/7/2022,Sửa mã ngành (mã cũ là 9340410)
93102,Khoa học chính trị,,
9310201,Chính trị học,,
9310202,Xây dựng Đảng và Chính quyền nhà nước,,
9310204,Hồ Chí Minh học,,
9310206,Quan hệ quốc tế,,
93103,Xã hội học và Nhân học,,
9310301,Xã hội học,,
9310302,Nhân học,,
9310310,Dân tộc học,,
93104,Tâm lý học,,
9310401,Tâm lý học,,
93105,Địa lý học,,
9310501,Địa lý học,,
93106,Khu vực học,,
9310601,Quốc tế học,,
9310608,Đông phương học,,
9310612,Trung Quốc học,,
9310613,Nhật Bản học,,
9310620,Đông Nam Á học,,
9310630,Việt Nam học,,
93190,Khác,,
932,Báo chí và thông tin,,
93201,Báo chí và truyền thông,,
9320101,Báo chí học,,
9320105,Truyền thông đại chúng,,
93202,Thông tin - Thư viện,,
9320202,Thông tin học,,
9320203,Khoa học thư viện,,
93203,Văn thư - Lưu trữ - Bảo tàng,,
9320303,Lưu trữ học,,
9320305,Bảo tàng học,,
93204,Xuất bản - Phát hành,,
9320401,Xuất bản,,
93290,Khác,,
934,Kinh doanh và quản lý,,
93401,Kinh doanh,,
9340101,Quản trị kinh doanh,,
9340121,Kinh doanh thương mại,,
93402,Tài chính - Ngân hàng - Bảo hiểm,,
9340201,Tài chính - Ngân hàng,,
9340204,Bảo hiểm,,
93403,Kế toán - Kiểm toán,,
9340301,Kế toán,,
93404,Quản trị - Quản lý,,
9340401,Khoa học quản lý,Có hiệu lực áp dụng từ ngày 22/7/2022,Bổ sung ngành mới
9340402,Chính sách công,,
9340403,Quản lý công,,
9340404,Quản trị nhân lực,,
9340405,Hệ thống thông tin quản lý,,
9340412,Quản lý khoa học và công nghệ,,
93490,Khác,,
938,Pháp luật,,
93801,Luật,,
9380101,Luật,Có hiệu lực áp dụng từ ngày 22/7/2022,Bổ sung ngành mới
9380102,Luật hiến pháp và luật hành chính,,
9380103,Luật dân sự và tố tụng dân sự,,
9380104,Luật hình sự và tố tụng hình sự,,
9380105,Tội phạm học và phòng ngừa tội phạm,,
9380106,Lý luận và lịch sử nhà nước và pháp luật,,
9380107,Luật kinh tế,,
9380108,Luật quốc tế,,
93890,Khác,,
942,Khoa học sự sống,,
94201,Sinh học,,
9420101,Sinh học,,
9420102,Nhân chủng học,,
9420103,Động vật học,,
9420104,Sinh lý học người và động vật,,
9420105,Ký sinh trùng học,,
9420106,Côn trùng học,,
9420107,Vi sinh vật học,,
9420108,Thủy sinh vật học,,
9420111,Thực vật học,,
9420112,Sinh lý học thực vật,,
9420115,Lý sinh học,,
9420116,Hóa sinh học,,
9420120,Sinh thái học,,
9420121,Di truyền học,,
94202,Sinh học ứng dụng,,
9420201,Công nghệ sinh học,,
94290,Khác,,
944,Khoa học tự nhiên,,
94401,Khoa học vật chất,,
9440101,Thiên văn học,,
9440103,Vật lý lý thuyết và vật lý toán,,
9440104,Vật lý chất rắn,,
9440105,Vật lý vô tuyến và điện tử,,
9440106,Vật lý nguyên tử và hạt nhân,,
9440107,Cơ học vật rắn,,
9440108,Cơ học chất lỏng và chất khí,,
9440109,Cơ học,,
9440110,Quang học,,
9440111,Vật lý địa cầu,,
9440112,Hóa học,,
9440113,Hóa vô cơ,,
9440114,Hóa hữu cơ,,
9440117,Hóa học các hợp chất thiên nhiên,,
9440118,Hóa phân tích,,
9440119,Hóa lý thuyết và hóa lý,,
9440120,Hóa môi trường,,
9440122,Khoa học vật liệu,,
9440123,Vật liệu điện tử,,
9440125,Vật liệu cao phân tử và tổ hợp,,
9440127,"Vật liệu quang học, quang điện tử và quang tử",,
9440129,Kim loại học,,
94402,Khoa học trái đất,,
9440201,Địa chất học,,
9440205,Khoáng vật học và địa hóa học,,
9440210,Địa vật lý,,
9440212,Bản đồ học,,
9440214,"Bản đồ, viễn thám và hệ thông tin địa lý",,
9440217,Địa lý tự nhiên,,
9440218,Địa mạo và cổ địa lý,,
9440220,Địa lý tài nguyên và môi trường,,
9440221,Biến đổi khí hậu,,
9440222,Khí tượng và khí hậu học,,
9440224,Thủy văn học,,
9440228,Hải dương học,,
94403,Khoa học môi trường,,
9440301,Khoa học môi trường,,
9440303,Môi trường đất và nước,,
9440305,Độc học môi trường,,
94490,Khác,,
946,Toán và thống kê,,
94601,Toán học,,
9460101,Toán học,,
9460102,Toán giải tích,,
9460103,Phương trình vi phân và tích phân,,
9460104,Đại số và lý thuyết số,,
9460105,Hình học và tôpô,,
9460106,Lý thuyết xác suất và thống kê toán học,,
9460108,Khoa học dữ liệu,Có hiệu lực áp dụng từ ngày 22/7/2022,Bổ sung ngành mới
9460110,Cơ sở toán học cho tin học,,
9460112,Toán ứng dụng,,
9460117,Toán tin,,
94602,Thống kê,,
9460201,Thống kê,,
94690,Khác,,
948,Máy tính và công nghệ thông tin,,
94801,Máy tính,,
9480101,Khoa học máy tính,,
9480102,Mạng máy tính và truyền thông dữ liệu,,
9480103,Kỹ thuật phần mềm,,
9480104,Hệ thống thông tin,,
9480106,Kỹ thuật máy tính,,
9480107,Trí tuệ nhân tạo,Có hiệu lực áp dụng từ ngày 22/7/2022,Bổ sung ngành mới
94802,Công nghệ thông tin,,
9480201,Công nghệ thông tin,,
9480202,An toàn thông tin,,
94890,Khác,,
951,Công nghệ kỹ thuật,,
95106,Quản lý công nghiệp,,
9510601,Quản lý công nghiệp,,
9510605,Logistics và quản lý chuỗi cung ứng,,
95190,Khác,,
952,Kỹ thuật,,
95201,Kỹ thuật cơ khí và cơ kỹ thuật,,
9520101,Cơ kỹ thuật,,
9520103,Kỹ thuật cơ khí,,
9520114,Kỹ thuật cơ điện tử,Có hiệu lực áp dụng từ ngày 22/7/2022,Bổ sung ngành mới
9520115,Kỹ thuật nhiệt,,
9520116,Kỹ thuật cơ khí động lực,,
9520118,Kỹ thuật hệ thống công nghiệp,,
9520121,Kỹ thuật không gian,,
9520122,Kỹ thuật tàu thủy,,
9520130,Kỹ thuật ô tô,,
9520137,Kỹ thuật in,,
9520138,Kỹ thuật hàng hải,Có hiệu lực áp dụng từ ngày 22/7/2022,Bổ sung ngành mới
95202,"Kỹ thuật điện, điện tử và viễn thông",,
9520201,Kỹ thuật điện,,
9520203,Kỹ thuật điện tử,,
9520204,Kỹ thuật rađa - dẫn đường,,
9520208,Kỹ thuật viễn thông,,
9520209,Kỹ thuật mật mã,,
9520212,Kỹ thuật y sinh,,
9520216,Kỹ thuật điều khiển và tự động hóa,,
95203,"Kỹ thuật hóa học, vật liệu, luyện kim và môi trường",,
9520301,Kỹ thuật hóa học,,
9520305,Kỹ thuật hóa dầu và lọc dầu,,
9520309,Kỹ thuật vật liệu,,
9520320,Kỹ thuật môi trường,,
95204,Vật lý kỹ thuật,,
9520401,Vật lý kỹ thuật,,
9520402,Kỹ thuật hạt nhân,,
95205,"Kỹ thuật địa chất, địa vật lý và trắc địa",,
9520501,Kỹ thuật địa chất,,
9520502,Kỹ thuật địa vật lý,,
9520503,Kỹ thuật trắc địa - bản đồ,,
95206,Kỹ thuật mỏ,,
9520602,Kỹ thuật thăm dò và khảo sát,,
9520603,Khai thác mỏ,,
9520604,Kỹ thuật dầu khí,,
9520607,Kỹ thuật tuyển khoáng,,
95290,Khác,,
954,Sản xuất và chế biến,,
95401,"Chế biến lương thực, thực phẩm và đồ uống",,
9540101,Công nghệ thực phẩm,,
9540104,Công nghệ sau thu hoạch,,
9540105,Công nghệ chế biến thủy sản,,
95402,"Sản xuất, chế biến sợi, vải, giày, da",,
9540203,"Công nghệ vật liệu dệt, may",,
9540204,"Công nghệ dệt, may",,
95490,Khác,,
9549001,Kỹ thuật chế biến lâm sản,,
958,Kiến trúc và xây dựng,,
95801,Kiến trúc và quy hoạch,,
9580101,Kiến trúc,,
9580105,Quy hoạch vùng và đô thị,,
9580106,Quản lý đô thị và công trình,,
95802,Xây dựng,,
9580201,Kỹ thuật xây dựng,,
9580202,Kỹ thuật xây dựng công trình thủy,,
9580203,Kỹ thuật xây dựng công trình biển,,
9580204,Kỹ thuật xây dựng công trình ngầm,,
9580205,Kỹ thuật xây dựng công trình giao thông,,
9580206,Kỹ thuật xây dựng công trình đặc biệt,,
9580210,Kỹ thuật cơ sở hạ tầng,,
9580211,Địa kỹ thuật xây dựng,,
9580212,Kỹ thuật tài nguyên nước,,
9580213,Kỹ thuật cấp thoát nước,,
95803,Quản lý xây dựng,,
9580302,Quản lý xây dựng,,
95890,Khác,,
962,"Nông, lâm nghiệp và thủy sản",,
96201,Nông nghiệp,,
9620103,Khoa học đất,,
9620105,Chăn nuôi,,
9620107,Dinh dưỡng và thức ăn chăn nuôi,,
9620108,Di truyền và chọn giống vật nuôi,,
9620110,Khoa học cây trồng,,
9620111,Di truyền và chọn giống cây trồng,,
9620112,Bảo vệ thực vật,,
9620115,Kinh tế nông nghiệp,,
9620116,Phát triển nông thôn,,
96202,Lâm nghiệp,,
9620205,Lâm sinh,,
9620207,Di truyền và chọn giống cây lâm nghiệp,,
9620208,Điều tra và quy hoạch rừng,,
9620211,Quản lý tài nguyên rừng,,
96203,Thủy sản,,
9620301,Nuôi trồng thủy sản,,
9620302,Bệnh học thủy sản,,
9620304,Khai thác thủy sản,,
9620305,Quản lý thủy sản,,
96290,Khác,,
964,Thú y,,
96401,Thú y,,
9640101,Thú y,,
9640102,Bệnh lý học và chữa bệnh vật nuôi,,
9640104,Ký sinh trùng và vi sinh vật học thú y,,
9640106,Sinh sản và bệnh sinh sản gia súc,,
9640108,Dịch tễ học thú y,,
96490,Khác,,
972,Sức khỏe,,
97201,Y học,,
9720101,Khoa học y sinh,,
9720102,Gây mê hồi sức,,
9720103,Hồi sức cấp cứu và chống độc,,
9720104,Ngoại khoa,,
9720105,Sản phụ khoa,,
9720106,Nhi khoa,,
9720107,Nội khoa,,
9720108,Ung thư,,
9720109,Bệnh truyền nhiễm và các bệnh nhiệt đới,,
9720110,Y học dự phòng,Có hiệu lực áp dụng từ ngày 22/7/2022,Sửa mã ngành (mã cũ là 9720163)
9720111,Điện quang và Y học hạt nhân,,
9720115,Y học cổ truyền,Có hiệu lực áp dụng từ ngày 22/7/2022,Sửa mã ngành (mã cũ là 9720113)
9720117,Dịch tễ học,,
9720118,Dược lý và độc chất,,
9720119,"Phẫu thuật tạo hình, tái tạo và thẩm mỹ",,
9720155,Tai - Mũi - Họng,,
9720157,Nhãn khoa,Có hiệu lực áp dụng từ ngày 22/7/2022,Sửa tên ngành (tên cũ là Mắt (nhãn khoa))
9720158,Khoa học thần kinh,Có hiệu lực áp dụng từ ngày 22/7/2022,Sửa mã ngành (mã cũ là 9720159)
97202,Dược học,,
9720202,Công nghệ dược phẩm và bào chế thuốc,,
9720203,Hóa dược,,
9720205,Dược lý và dược lâm sàng,,
9720206,Dược liệu - Dược học cổ truyền,,
9720208,Hóa sinh dược,,
9720210,Kiểm nghiệm thuốc và độc chất,,
9720212,Tổ chức quản lý dược,Có hiệu lực áp dụng từ ngày 22/7/2022,Sửa mã ngành (mã cũ là 6272041)
97203,"Điều dưỡng, hộ sinh",,
9720301,Điều dưỡng,,
9720302,Hộ sinh,,
97204,Dinh dưỡng,,
9720401,Dinh dưỡng,,
97205,Răng - Hàm - Mặt,,
9720501,Răng - Hàm - Mặt,,
97206,Kỹ thuật Y học,,
9720601,Kỹ thuật xét nghiệm y học,,
9720602,Kỹ thuật hình ảnh y học,,
9720603,Kỹ thuật phục hồi chức năng,,
97207,Y tế công cộng,,
9720701,Y tế công cộng,,
97208,Quản lý Y tế,,
9720801,Quản lý y tế,,
9720802,Quản lý bệnh viện,,
97290,Khác,,
976,Dịch vụ xã hội,,
97601,Công tác xã hội,,
9760101,Công tác xã hội,,
97690,Khác,,
981,"Du lịch, khách sạn, thể thao và dịch vụ cá nhân",,
98101,Du lịch,,
9810101,Du lịch,,
98190,Khác,,
984,Dịch vụ vận tải,,
98401,Khai thác vận tải,,
9840103,Tổ chức và quản lý vận tải,,
9840106,Khoa học hàng hải,,
98490,Khác,,
985,Môi trường và bảo vệ môi trường,,
98501,Quản lý tài nguyên và môi trường,,
9850101,Quản lý tài nguyên và môi trường,,
9850103,Quản lý đất đai,,
98590,Khác,,
986,An ninh - Quốc phòng,,
98601,An ninh và trật tự xã hội,,
9860101,Trinh sát an ninh,,
9860102,Trinh sát cảnh sát,,
9860103,Trinh sát kỹ thuật,Có hiệu lực áp dụng từ ngày 22/7/2022,Bổ sung ngành mới
9860104,Điều tra hình sự,,
9860107,Kỹ thuật Công an nhân dân,Có hiệu lực áp dụng từ ngày 22/7/2022,Bổ sung ngành mới
9860108,Kỹ thuật hình sự,,
9860109,Quản lý nhà nước về an ninh trật tự,,
9860110,Quản lý trật tự an toàn giao thông,,
9860111,Thi hành án hình sự và hỗ trợ tư pháp,,
9860112,"Tham mưu, chỉ huy công an nhân dân",,
9860113,Phòng cháy chữa cháy và cứu nạn cứu hộ,,
9860116,Hậu cần công an nhân dân,,
9860117,Tình báo an ninh,,
98602,Quân sự,,
9860209,Lịch sử nghệ thuật quân sự,,
9860210,Chiến lược quân sự,,
9860211,Chiến lược quốc phòng,,
9860212,Nghệ thuật chiến dịch,,
9860213,Chiến thuật,,
9860214,Biên phòng,Có hiệu lực áp dụng từ ngày 22/7/2022,Sửa mã ngành (mã cũ là 9860215)
9860216,Quản lý biên giới và cửa khẩu,,
9860217,Tình báo quân sự,,
9860218,Hậu cần quân sự,,
9860220,"Chỉ huy, quản lý kỹ thuật",,
9860221,Trinh sát quân sự,,
98690,Khác,,
990,Khác,,
Mã ngành,Tên ngành,Hiệu lực,Ghi chú
Mã lĩnh vực,Tên lĩnh vực,,
Mã nhóm ngành,Tên nhóm ngành,,
Mã ngành,Tên ngành,,…
Mã ngành,Tên ngành,,…
...,...,,…
Mã ngành,Tên ngành,Hiệu lực,Ghi chú
Mã lĩnh vực,Tên lĩnh vực,,
Mã nhóm ngành,Tên nhóm ngành,,
Mã ngành,Tên ngành,,…
Mã ngành,Tên ngành,,…
...,…,,…
Mã ngành,Tên ngành,Hiệu lực,Ghi chú
Mã lĩnh vực,Tên lĩnh vực,,
Mã nhóm ngành,Tên nhóm ngành,,
Mã ngành,Tên ngành,,…
Mã ngành,Tên ngành,,…
…,…,,…
